Date,heart
2018-09-30 04:46:58,60
2018-09-30 04:47:03,60
2018-09-30 04:47:18,61
2018-09-30 04:47:23,57
2018-09-30 04:47:28,57
2018-09-30 04:47:33,57
2018-09-30 04:47:43,58
2018-09-30 04:47:48,57
2018-09-30 04:47:53,60
2018-09-30 04:47:58,61
2018-09-30 04:48:03,63
2018-09-30 04:48:08,62
2018-09-30 04:48:18,60
2018-09-30 04:48:23,58
2018-09-30 04:48:28,60
2018-09-30 04:48:33,61
2018-09-30 04:48:38,63
2018-09-30 04:48:43,62
2018-09-30 04:48:48,60
2018-09-30 04:48:58,61
2018-09-30 04:49:03,63
2018-09-30 04:49:08,61
2018-09-30 04:49:15,60
2018-09-30 04:49:20,59
2018-09-30 04:49:30,60
2018-09-30 04:49:35,57
2018-09-30 04:49:40,59
2018-09-30 04:49:45,59
2018-09-30 04:49:50,60
2018-09-30 04:49:55,61
2018-09-30 04:50:00,63
2018-09-30 04:50:05,62
2018-09-30 04:50:20,61
2018-09-30 04:50:30,60
2018-09-30 04:50:40,61
2018-09-30 04:50:45,62
2018-09-30 04:51:00,62
2018-09-30 04:51:05,63
2018-09-30 04:51:10,61
2018-09-30 04:51:20,62
2018-09-30 04:51:25,62
2018-09-30 04:51:40,57
2018-09-30 04:51:45,56
2018-09-30 04:51:50,59
2018-09-30 04:51:55,57
2018-09-30 04:52:00,59
2018-09-30 04:52:05,61
2018-09-30 04:52:10,60
2018-09-30 04:52:15,59
2018-09-30 04:52:22,58
2018-09-30 04:52:27,59
2018-09-30 04:52:32,61
2018-09-30 04:52:42,63
2018-09-30 04:52:47,61
2018-09-30 04:52:52,60
2018-09-30 04:53:02,62
2018-09-30 04:53:07,64
2018-09-30 04:53:12,63
2018-09-30 04:53:17,62
2018-09-30 04:53:22,61
2018-09-30 04:53:32,60
2018-09-30 04:53:37,62
2018-09-30 04:53:42,63
2018-09-30 04:53:57,63
2018-09-30 04:54:02,61
2018-09-30 04:54:07,62
2018-09-30 04:54:12,59
2018-09-30 04:54:27,60
2018-09-30 04:54:32,61
2018-09-30 04:54:37,63
2018-09-30 04:54:42,61
2018-09-30 04:54:47,62
2018-09-30 04:54:57,64
2018-09-30 04:55:02,61
2018-09-30 04:55:07,59
2018-09-30 04:55:12,57
2018-09-30 04:55:18,58
2018-09-30 04:55:33,58
2018-09-30 04:55:38,59
2018-09-30 04:55:43,58
2018-09-30 04:55:48,60
2018-09-30 04:55:53,61
2018-09-30 04:55:58,62
2018-09-30 04:56:13,62
2018-09-30 04:56:23,58
2018-09-30 04:56:33,59
2018-09-30 04:56:38,60
2018-09-30 04:56:43,59
2018-09-30 04:56:53,58
2018-09-30 04:56:58,60
2018-09-30 04:57:03,59
2018-09-30 04:57:08,57
2018-09-30 04:57:13,59
2018-09-30 04:57:28,59
2018-09-30 04:57:33,60
2018-09-30 04:57:38,79
2018-09-30 04:57:43,82
2018-09-30 04:57:53,85
2018-09-30 04:57:58,86
2018-09-30 04:58:03,75
2018-09-30 04:58:10,65
2018-09-30 04:58:25,58
2018-09-30 04:58:30,56
2018-09-30 04:58:35,54
2018-09-30 04:58:40,54
2018-09-30 04:58:55,53
2018-09-30 04:59:00,57
2018-09-30 04:59:05,58
2018-09-30 04:59:15,56
2018-09-30 04:59:20,57
2018-09-30 04:59:25,56
2018-09-30 04:59:30,55
2018-09-30 04:59:35,54
2018-09-30 04:59:40,55
2018-09-30 04:59:50,56
2018-09-30 04:59:55,57
2018-09-30 05:00:00,59
2018-09-30 05:00:05,60
2018-09-30 05:00:10,57
2018-09-30 05:00:20,55
2018-09-30 05:00:35,54
2018-09-30 05:00:40,55
2018-09-30 05:00:45,56
2018-09-30 05:00:50,57
2018-09-30 05:01:00,56
2018-09-30 05:01:10,55
2018-09-30 05:01:15,54
2018-09-30 05:01:21,54
2018-09-30 05:01:26,55
2018-09-30 05:01:31,57
2018-09-30 05:01:41,58
2018-09-30 05:01:46,57
2018-09-30 05:02:01,57
2018-09-30 05:02:11,58
2018-09-30 05:02:16,59
2018-09-30 05:02:21,58
2018-09-30 05:02:36,58
2018-09-30 05:02:41,56
2018-09-30 05:02:46,57
2018-09-30 05:02:51,56
2018-09-30 05:03:06,56
2018-09-30 05:03:11,57
2018-09-30 05:03:26,58
2018-09-30 05:03:41,57
2018-09-30 05:03:46,58
2018-09-30 05:03:56,59
2018-09-30 05:04:01,60
2018-09-30 05:04:06,62
2018-09-30 05:04:11,64
2018-09-30 05:04:16,62
2018-09-30 05:04:21,60
2018-09-30 05:04:26,59
2018-09-30 05:04:36,60
2018-09-30 05:04:46,62
2018-09-30 05:04:53,65
2018-09-30 05:04:58,72
2018-09-30 05:05:03,67
2018-09-30 05:05:08,59
2018-09-30 05:05:13,58
2018-09-30 05:05:18,57
2018-09-30 05:05:23,56
2018-09-30 05:05:28,54
2018-09-30 05:05:33,55
2018-09-30 05:05:43,56
2018-09-30 05:05:53,57
2018-09-30 05:05:58,56
2018-09-30 05:06:08,55
2018-09-30 05:06:23,56
2018-09-30 05:06:28,54
2018-09-30 05:06:38,55
2018-09-30 05:06:53,56
2018-09-30 05:07:08,56
2018-09-30 05:07:23,57
2018-09-30 05:07:28,58
2018-09-30 05:07:33,59
2018-09-30 05:07:38,57
2018-09-30 05:07:48,56
2018-09-30 05:07:53,55
2018-09-30 05:08:03,56
2018-09-30 05:08:08,57
2018-09-30 05:08:18,56
2018-09-30 05:08:25,55
2018-09-30 05:08:30,56
2018-09-30 05:08:40,57
2018-09-30 05:08:50,58
2018-09-30 05:08:55,57
2018-09-30 05:09:05,58
2018-09-30 05:09:10,60
2018-09-30 05:09:15,61
2018-09-30 05:09:20,56
2018-09-30 05:09:25,57
2018-09-30 05:09:30,56
2018-09-30 05:09:35,55
2018-09-30 05:09:40,57
2018-09-30 05:09:45,56
2018-09-30 05:09:50,57
2018-09-30 05:09:55,56
2018-09-30 05:10:05,57
2018-09-30 05:10:15,56
2018-09-30 05:10:20,55
2018-09-30 05:10:25,56
2018-09-30 05:10:30,57
2018-09-30 05:10:35,56
2018-09-30 05:10:40,55
2018-09-30 05:10:55,59
2018-09-30 05:11:00,57
2018-09-30 05:11:05,56
2018-09-30 05:11:15,57
2018-09-30 05:11:22,57
2018-09-30 05:11:27,56
2018-09-30 05:11:32,57
2018-09-30 05:11:37,58
2018-09-30 05:11:42,59
2018-09-30 05:11:47,59
2018-09-30 05:11:52,58
2018-09-30 05:11:57,55
2018-09-30 05:12:02,54
2018-09-30 05:12:12,53
2018-09-30 05:12:17,54
2018-09-30 05:12:27,55
2018-09-30 05:12:42,57
2018-09-30 05:12:47,57
2018-09-30 05:12:52,56
2018-09-30 05:13:02,54
2018-09-30 05:13:17,55
2018-09-30 05:13:22,54
2018-09-30 05:13:37,55
2018-09-30 05:13:42,56
2018-09-30 05:13:47,57
2018-09-30 05:14:02,57
2018-09-30 05:14:12,56
2018-09-30 05:14:22,57
2018-09-30 05:14:27,56
2018-09-30 05:14:32,57
2018-09-30 05:14:37,58
2018-09-30 05:14:44,60
2018-09-30 05:14:49,65
2018-09-30 05:14:54,64
2018-09-30 05:14:59,65
2018-09-30 05:15:04,62
2018-09-30 05:15:09,58
2018-09-30 05:15:14,57
2018-09-30 05:15:24,56
2018-09-30 05:15:29,55
2018-09-30 05:15:44,54
2018-09-30 05:15:49,53
2018-09-30 05:15:59,54
2018-09-30 05:16:14,54
2018-09-30 05:16:19,56
2018-09-30 05:16:24,55
2018-09-30 05:16:34,54
2018-09-30 05:16:49,54
2018-09-30 05:16:54,55
2018-09-30 05:17:04,54
2018-09-30 05:17:09,55
2018-09-30 05:17:14,56
2018-09-30 05:17:19,58
2018-09-30 05:17:24,61
2018-09-30 05:17:29,60
2018-09-30 05:17:34,56
2018-09-30 05:17:39,55
2018-09-30 05:17:44,56
2018-09-30 05:17:50,55
2018-09-30 05:18:05,55
2018-09-30 05:18:20,56
2018-09-30 05:18:30,57
2018-09-30 05:18:40,56
2018-09-30 05:18:45,57
2018-09-30 05:18:50,56
2018-09-30 05:18:55,57
2018-09-30 05:19:00,57
2018-09-30 05:19:05,56
2018-09-30 05:19:15,55
2018-09-30 05:19:20,56
2018-09-30 05:19:25,55
2018-09-30 05:19:35,56
2018-09-30 05:19:45,55
2018-09-30 05:19:50,56
2018-09-30 05:19:55,57
2018-09-30 05:20:00,56
2018-09-30 05:20:05,57
2018-09-30 05:20:10,58
2018-09-30 05:20:20,59
2018-09-30 05:20:30,58
2018-09-30 05:20:35,59
2018-09-30 05:20:40,58
2018-09-30 05:20:50,56
2018-09-30 05:21:05,58
2018-09-30 05:21:10,57
2018-09-30 05:21:17,58
2018-09-30 05:21:27,57
2018-09-30 05:21:32,56
2018-09-30 05:21:37,57
2018-09-30 05:21:42,55
2018-09-30 05:21:52,56
2018-09-30 05:22:07,57
2018-09-30 05:22:12,56
2018-09-30 05:22:22,58
2018-09-30 05:22:27,61
2018-09-30 05:22:32,60
2018-09-30 05:22:37,59
2018-09-30 05:22:47,58
2018-09-30 05:22:52,59
2018-09-30 05:22:57,61
2018-09-30 05:23:02,60
2018-09-30 05:23:07,59
2018-09-30 05:23:12,60
2018-09-30 05:23:27,60
2018-09-30 05:23:32,58
2018-09-30 05:23:42,57
2018-09-30 05:23:47,56
2018-09-30 05:23:52,55
2018-09-30 05:24:02,56
2018-09-30 05:24:12,57
2018-09-30 05:24:22,56
2018-09-30 05:24:32,57
2018-09-30 05:24:39,57
2018-09-30 05:24:44,57
2018-09-30 05:24:49,55
2018-09-30 05:24:54,54
2018-09-30 05:24:59,55
2018-09-30 05:25:04,54
2018-09-30 05:25:09,57
2018-09-30 05:25:19,59
2018-09-30 05:25:24,58
2018-09-30 05:25:34,59
2018-09-30 05:25:39,58
2018-09-30 05:25:49,59
2018-09-30 05:26:04,58
2018-09-30 05:26:09,57
2018-09-30 05:26:24,57
2018-09-30 05:26:29,57
2018-09-30 05:26:34,65
2018-09-30 05:26:39,67
2018-09-30 05:26:44,68
2018-09-30 05:26:49,65
2018-09-30 05:26:54,62
2018-09-30 05:26:59,61
2018-09-30 05:27:04,62
2018-09-30 05:27:09,61
2018-09-30 05:27:14,56
2018-09-30 05:27:19,55
2018-09-30 05:27:26,54
2018-09-30 05:27:36,53
2018-09-30 05:27:41,53
2018-09-30 05:27:51,53
2018-09-30 05:27:56,53
2018-09-30 05:28:06,54
2018-09-30 05:28:11,55
2018-09-30 05:28:26,55
2018-09-30 05:28:41,55
2018-09-30 05:28:46,75
2018-09-30 05:28:51,89
2018-09-30 05:28:56,75
2018-09-30 05:29:01,70
2018-09-30 05:29:06,71
2018-09-30 05:29:11,62
2018-09-30 05:29:16,68
2018-09-30 05:29:21,67
2018-09-30 05:29:26,66
2018-09-30 05:29:31,65
2018-09-30 05:29:41,64
2018-09-30 05:29:46,57
2018-09-30 05:29:51,57
2018-09-30 05:29:57,58
2018-09-30 05:30:02,57
2018-09-30 05:30:07,56
2018-09-30 05:30:12,55
2018-09-30 05:30:17,62
2018-09-30 05:30:22,66
2018-09-30 05:30:27,64
2018-09-30 05:30:32,58
2018-09-30 05:30:37,56
2018-09-30 05:30:42,55
2018-09-30 05:30:47,55
2018-09-30 05:30:52,55
2018-09-30 05:30:57,54
2018-09-30 05:31:02,56
2018-09-30 05:31:07,54
2018-09-30 05:31:12,55
2018-09-30 05:31:22,54
2018-09-30 05:31:37,54
2018-09-30 05:31:42,56
2018-09-30 05:31:47,55
2018-09-30 05:31:52,56
2018-09-30 05:31:57,57
2018-09-30 05:32:02,56
2018-09-30 05:32:07,55
2018-09-30 05:32:17,56
2018-09-30 05:32:22,57
2018-09-30 05:32:27,55
2018-09-30 05:32:33,56
2018-09-30 05:32:38,57
2018-09-30 05:32:43,58
2018-09-30 05:32:48,56
2018-09-30 05:32:53,55
2018-09-30 05:32:58,54
2018-09-30 05:33:03,55
2018-09-30 05:33:08,58
2018-09-30 05:33:13,58
2018-09-30 05:33:18,58
2018-09-30 05:33:28,59
2018-09-30 05:33:33,61
2018-09-30 05:33:38,65
2018-09-30 05:33:43,61
2018-09-30 05:33:53,59
2018-09-30 05:33:58,60
2018-09-30 05:34:13,59
2018-09-30 05:34:18,58
2018-09-30 05:34:28,56
2018-09-30 05:34:33,58
2018-09-30 05:34:43,59
2018-09-30 05:34:48,62
2018-09-30 05:34:58,63
2018-09-30 05:35:13,62
2018-09-30 05:35:18,60
2018-09-30 05:35:33,61
2018-09-30 05:35:38,63
2018-09-30 05:35:45,64
2018-09-30 05:35:50,67
2018-09-30 05:35:55,65
2018-09-30 05:36:10,64
2018-09-30 05:36:15,63
2018-09-30 05:36:25,60
2018-09-30 05:36:35,61
2018-09-30 05:36:45,60
2018-09-30 05:36:50,59
2018-09-30 05:37:00,58
2018-09-30 05:37:05,59
2018-09-30 05:37:20,62
2018-09-30 05:37:25,60
2018-09-30 05:37:35,59
2018-09-30 05:37:50,61
2018-09-30 05:37:55,62
2018-09-30 05:38:00,61
2018-09-30 05:38:05,63
2018-09-30 05:38:10,62
2018-09-30 05:38:15,63
2018-09-30 05:38:30,65
2018-09-30 05:38:35,66
2018-09-30 05:38:40,67
2018-09-30 05:38:45,68
2018-09-30 05:38:50,67
2018-09-30 05:39:05,67
2018-09-30 05:39:10,68
2018-09-30 05:39:17,68
2018-09-30 05:39:22,69
2018-09-30 05:39:27,71
2018-09-30 05:39:32,76
2018-09-30 05:39:37,71
2018-09-30 05:39:42,65
2018-09-30 05:39:47,64
2018-09-30 05:39:52,65
2018-09-30 05:39:57,68
2018-09-30 05:40:07,68
2018-09-30 05:40:12,67
2018-09-30 05:40:17,62
2018-09-30 05:40:22,60
2018-09-30 05:40:37,60
2018-09-30 05:40:47,62
2018-09-30 05:40:52,63
2018-09-30 05:40:57,61
2018-09-30 05:41:02,63
2018-09-30 05:41:07,63
2018-09-30 05:41:12,59
2018-09-30 05:41:17,60
2018-09-30 05:41:22,62
2018-09-30 05:41:27,63
2018-09-30 05:41:42,63
2018-09-30 05:41:47,64
2018-09-30 05:41:52,63
2018-09-30 05:41:57,65
2018-09-30 05:42:03,66
2018-09-30 05:42:08,64
2018-09-30 05:42:13,62
2018-09-30 05:42:18,60
2018-09-30 05:42:23,59
2018-09-30 05:42:28,58
2018-09-30 05:42:33,60
2018-09-30 05:42:38,61
2018-09-30 05:42:43,60
2018-09-30 05:42:53,63
2018-09-30 05:42:58,65
2018-09-30 05:43:03,66
2018-09-30 05:43:08,68
2018-09-30 05:43:13,67
2018-09-30 05:43:18,64
2018-09-30 05:43:28,66
2018-09-30 05:43:33,68
2018-09-30 05:43:38,69
2018-09-30 05:43:43,68
2018-09-30 05:43:48,69
2018-09-30 05:43:53,65
2018-09-30 05:43:58,66
2018-09-30 05:44:03,65
2018-09-30 05:44:18,64
2018-09-30 05:44:23,63
2018-09-30 05:44:28,66
2018-09-30 05:44:33,64
2018-09-30 05:44:40,60
2018-09-30 05:44:45,61
2018-09-30 05:44:50,62
2018-09-30 05:44:55,64
2018-09-30 05:45:05,65
2018-09-30 05:45:20,65
2018-09-30 05:45:25,65
2018-09-30 05:45:30,66
2018-09-30 05:45:35,67
2018-09-30 05:45:45,64
2018-09-30 05:45:55,63
2018-09-30 05:46:00,63
2018-09-30 05:46:05,62
2018-09-30 05:46:10,68
2018-09-30 05:46:15,69
2018-09-30 05:46:20,71
2018-09-30 05:46:25,66
2018-09-30 05:46:30,68
2018-09-30 05:46:35,69
2018-09-30 05:46:40,70
2018-09-30 05:46:45,69
2018-09-30 05:46:50,67
2018-09-30 05:46:55,66
2018-09-30 05:47:10,66
2018-09-30 05:47:15,66
2018-09-30 05:47:20,67
2018-09-30 05:47:25,68
2018-09-30 05:47:31,66
2018-09-30 05:47:41,65
2018-09-30 05:47:51,65
2018-09-30 05:47:56,64
2018-09-30 05:48:06,62
2018-09-30 05:48:21,60
2018-09-30 05:48:31,61
2018-09-30 05:48:36,63
2018-09-30 05:48:41,64
2018-09-30 05:48:51,63
2018-09-30 05:48:56,65
2018-09-30 05:49:01,64
2018-09-30 05:49:06,67
2018-09-30 05:49:11,66
2018-09-30 05:49:16,63
2018-09-30 05:49:21,60
2018-09-30 05:49:26,61
2018-09-30 05:49:31,62
2018-09-30 05:49:41,63
2018-09-30 05:49:46,64
2018-09-30 05:49:51,65
2018-09-30 05:50:01,64
2018-09-30 05:50:06,63
2018-09-30 05:50:11,62
2018-09-30 05:50:16,63
2018-09-30 05:50:21,64
2018-09-30 05:50:31,63
2018-09-30 05:50:38,62
2018-09-30 05:50:48,63
2018-09-30 05:50:53,61
2018-09-30 05:50:58,62
2018-09-30 05:51:03,63
2018-09-30 05:51:08,66
2018-09-30 05:51:13,65
2018-09-30 05:51:18,64
2018-09-30 05:51:23,63
2018-09-30 05:51:28,62
2018-09-30 05:51:38,60
2018-09-30 05:51:43,63
2018-09-30 05:51:48,64
2018-09-30 05:51:53,66
2018-09-30 05:51:58,63
2018-09-30 05:52:03,65
2018-09-30 05:52:08,64
2018-09-30 05:52:13,65
2018-09-30 05:52:18,64
2018-09-30 05:52:33,66
2018-09-30 05:52:38,65
2018-09-30 05:52:43,67
2018-09-30 05:52:53,67
2018-09-30 05:52:58,66
2018-09-30 05:53:08,66
2018-09-30 05:53:13,64
2018-09-30 05:53:23,63
2018-09-30 05:53:30,59
2018-09-30 05:53:35,57
2018-09-30 05:53:40,56
2018-09-30 05:53:45,55
2018-09-30 05:53:55,57
2018-09-30 05:54:00,56
2018-09-30 05:54:05,59
2018-09-30 05:54:15,58
2018-09-30 05:54:20,57
2018-09-30 05:54:25,62
2018-09-30 05:54:30,62
2018-09-30 05:54:35,64
2018-09-30 05:54:40,65
2018-09-30 05:54:45,61
2018-09-30 05:54:50,64
2018-09-30 05:54:55,63
2018-09-30 05:55:00,65
2018-09-30 05:55:05,69
2018-09-30 05:55:10,69
2018-09-30 05:55:15,70
2018-09-30 05:55:20,70
2018-09-30 05:55:25,69
2018-09-30 05:55:30,68
2018-09-30 05:55:35,66
2018-09-30 05:55:40,67
2018-09-30 05:55:50,68
2018-09-30 05:55:55,69
2018-09-30 05:56:01,69
2018-09-30 05:56:16,68
2018-09-30 05:56:21,69
2018-09-30 05:56:26,70
2018-09-30 05:56:31,69
2018-09-30 05:56:36,67
2018-09-30 05:56:41,68
2018-09-30 05:56:56,68
2018-09-30 05:57:01,85
2018-09-30 05:57:06,83
2018-09-30 05:57:11,71
2018-09-30 05:57:16,71
2018-09-30 05:57:26,70
2018-09-30 05:57:31,64
2018-09-30 05:57:36,61
2018-09-30 05:57:46,59
2018-09-30 05:57:51,58
2018-09-30 05:58:01,59
2018-09-30 05:58:06,67
2018-09-30 05:58:11,67
2018-09-30 05:58:16,59
2018-09-30 05:58:31,57
2018-09-30 05:58:36,58
2018-09-30 05:58:42,59
2018-09-30 05:58:47,57
2018-09-30 05:58:52,56
2018-09-30 05:58:57,58
2018-09-30 05:59:02,59
2018-09-30 05:59:07,61
2018-09-30 05:59:12,63
2018-09-30 05:59:17,62
2018-09-30 05:59:22,61
2018-09-30 05:59:27,64
2018-09-30 05:59:37,61
2018-09-30 05:59:42,59
2018-09-30 05:59:47,59
2018-09-30 05:59:52,57
2018-09-30 05:59:57,55
2018-09-30 06:00:02,56
2018-09-30 06:00:07,57
2018-09-30 06:00:17,58
2018-09-30 06:00:22,56
2018-09-30 06:00:27,55
2018-09-30 06:00:37,56
2018-09-30 06:00:42,57
2018-09-30 06:00:47,58
2018-09-30 06:00:52,59
2018-09-30 06:00:57,64
2018-09-30 06:01:02,60
2018-09-30 06:01:07,58
2018-09-30 06:01:14,57
2018-09-30 06:01:19,55
2018-09-30 06:01:29,56
2018-09-30 06:01:34,59
2018-09-30 06:01:39,61
2018-09-30 06:01:54,61
2018-09-30 06:01:59,57
2018-09-30 06:02:04,56
2018-09-30 06:02:14,57
2018-09-30 06:02:19,61
2018-09-30 06:02:34,63
2018-09-30 06:02:44,62
2018-09-30 06:02:49,61
2018-09-30 06:02:54,59
2018-09-30 06:02:59,58
2018-09-30 06:03:09,56
2018-09-30 06:03:14,55
2018-09-30 06:03:19,57
2018-09-30 06:03:29,60
2018-09-30 06:03:34,65
2018-09-30 06:03:39,63
2018-09-30 06:03:44,62
2018-09-30 06:03:59,62
2018-09-30 06:04:04,61
2018-09-30 06:04:09,60
2018-09-30 06:04:14,59
2018-09-30 06:04:29,59
2018-09-30 06:04:31,59
2018-09-30 06:04:36,60
2018-09-30 06:04:41,59
2018-09-30 06:04:56,59
2018-09-30 06:05:01,62
2018-09-30 06:05:11,61
2018-09-30 06:05:16,60
2018-09-30 06:05:31,59
2018-09-30 06:05:36,60
2018-09-30 06:05:41,59
2018-09-30 06:05:46,60
2018-09-30 06:05:56,58
2018-09-30 06:06:06,59
2018-09-30 06:06:11,58
2018-09-30 06:06:16,59
2018-09-30 06:06:21,61
2018-09-30 06:06:26,60
2018-09-30 06:06:31,59
2018-09-30 06:06:36,58
2018-09-30 06:06:41,57
2018-09-30 06:06:46,58
2018-09-30 06:07:01,57
2018-09-30 06:07:11,54
2018-09-30 06:07:16,55
2018-09-30 06:07:21,57
2018-09-30 06:07:26,60
2018-09-30 06:07:31,59
2018-09-30 06:07:37,60
2018-09-30 06:07:42,61
2018-09-30 06:07:47,63
2018-09-30 06:07:52,60
2018-09-30 06:07:57,61
2018-09-30 06:08:02,60
2018-09-30 06:08:07,61
2018-09-30 06:08:12,61
2018-09-30 06:08:17,58
2018-09-30 06:08:22,59
2018-09-30 06:08:27,60
2018-09-30 06:08:32,58
2018-09-30 06:08:37,58
2018-09-30 06:08:42,55
2018-09-30 06:08:52,56
2018-09-30 06:08:57,55
2018-09-30 06:09:02,57
2018-09-30 06:09:07,56
2018-09-30 06:09:12,60
2018-09-30 06:09:17,62
2018-09-30 06:09:22,60
2018-09-30 06:09:27,61
2018-09-30 06:09:37,62
2018-09-30 06:09:52,62
2018-09-30 06:09:57,60
2018-09-30 06:10:02,59
2018-09-30 06:10:12,58
2018-09-30 06:10:19,57
2018-09-30 06:10:24,58
2018-09-30 06:10:29,60
2018-09-30 06:10:34,60
2018-09-30 06:10:39,59
2018-09-30 06:10:54,58
2018-09-30 06:10:59,59
2018-09-30 06:11:04,59
2018-09-30 06:11:09,56
2018-09-30 06:11:14,55
2018-09-30 06:11:19,56
2018-09-30 06:11:24,57
2018-09-30 06:11:29,59
2018-09-30 06:11:34,58
2018-09-30 06:11:44,57
2018-09-30 06:11:54,58
2018-09-30 06:11:59,61
2018-09-30 06:12:04,60
2018-09-30 06:12:09,59
2018-09-30 06:12:14,58
2018-09-30 06:12:24,61
2018-09-30 06:12:29,58
2018-09-30 06:12:39,57
2018-09-30 06:12:49,57
2018-09-30 06:12:54,57
2018-09-30 06:12:59,55
2018-09-30 06:13:09,57
2018-09-30 06:13:15,56
2018-09-30 06:13:20,55
2018-09-30 06:13:30,56
2018-09-30 06:13:35,57
2018-09-30 06:13:40,59
2018-09-30 06:13:50,61
2018-09-30 06:13:55,61
2018-09-30 06:14:00,59
2018-09-30 06:14:05,60
2018-09-30 06:14:10,59
2018-09-30 06:14:15,59
2018-09-30 06:14:20,57
2018-09-30 06:14:25,56
2018-09-30 06:14:30,58
2018-09-30 06:14:35,57
2018-09-30 06:14:40,58
2018-09-30 06:14:45,59
2018-09-30 06:14:50,56
2018-09-30 06:14:55,56
2018-09-30 06:15:00,57
2018-09-30 06:15:05,58
2018-09-30 06:15:20,59
2018-09-30 06:15:25,59
2018-09-30 06:15:30,58
2018-09-30 06:15:40,56
2018-09-30 06:15:45,55
2018-09-30 06:15:50,57
2018-09-30 06:15:57,63
2018-09-30 06:16:02,63
2018-09-30 06:16:07,59
2018-09-30 06:16:17,62
2018-09-30 06:16:22,64
2018-09-30 06:16:27,65
2018-09-30 06:16:37,64
2018-09-30 06:16:42,61
2018-09-30 06:16:47,60
2018-09-30 06:16:52,61
2018-09-30 06:17:07,60
2018-09-30 06:17:12,84
2018-09-30 06:17:22,81
2018-09-30 06:17:27,70
2018-09-30 06:17:32,71
2018-09-30 06:17:37,70
2018-09-30 06:17:42,69
2018-09-30 06:17:47,65
2018-09-30 06:17:52,64
2018-09-30 06:18:02,65
2018-09-30 06:18:07,65
2018-09-30 06:18:22,64
2018-09-30 06:18:27,63
2018-09-30 06:18:33,57
2018-09-30 06:18:38,56
2018-09-30 06:18:53,56
2018-09-30 06:18:58,55
2018-09-30 06:19:13,57
2018-09-30 06:19:23,58
2018-09-30 06:19:28,57
2018-09-30 06:19:38,56
2018-09-30 06:19:43,58
2018-09-30 06:19:53,57
2018-09-30 06:20:03,56
2018-09-30 06:20:08,58
2018-09-30 06:20:13,57
2018-09-30 06:20:18,56
2018-09-30 06:20:28,57
2018-09-30 06:20:38,56
2018-09-30 06:20:43,55
2018-09-30 06:20:53,56
2018-09-30 06:21:03,57
2018-09-30 06:21:08,56
2018-09-30 06:21:13,55
2018-09-30 06:21:18,56
2018-09-30 06:21:23,55
2018-09-30 06:21:38,55
2018-09-30 06:21:43,56
2018-09-30 06:21:48,58
2018-09-30 06:21:53,57
2018-09-30 06:22:00,58
2018-09-30 06:22:05,59
2018-09-30 06:22:15,56
2018-09-30 06:22:25,59
2018-09-30 06:22:35,58
2018-09-30 06:22:50,59
2018-09-30 06:22:55,58
2018-09-30 06:23:05,57
2018-09-30 06:23:10,58
2018-09-30 06:23:20,56
2018-09-30 06:23:30,57
2018-09-30 06:23:35,56
2018-09-30 06:23:45,57
2018-09-30 06:24:00,57
2018-09-30 06:24:05,58
2018-09-30 06:24:20,59
2018-09-30 06:24:25,57
2018-09-30 06:24:35,58
2018-09-30 06:24:45,59
2018-09-30 06:24:55,58
2018-09-30 06:25:00,57
2018-09-30 06:25:10,58
2018-09-30 06:25:15,57
2018-09-30 06:25:20,56
2018-09-30 06:25:25,57
2018-09-30 06:25:30,59
2018-09-30 06:25:45,62
2018-09-30 06:25:47,62
2018-09-30 06:25:52,63
2018-09-30 06:25:57,60
2018-09-30 06:26:02,59
2018-09-30 06:26:17,58
2018-09-30 06:26:22,60
2018-09-30 06:26:32,58
2018-09-30 06:26:42,57
2018-09-30 06:26:52,56
2018-09-30 06:26:57,57
2018-09-30 06:27:12,56
2018-09-30 06:27:17,57
2018-09-30 06:27:22,56
2018-09-30 06:27:27,57
2018-09-30 06:27:42,59
2018-09-30 06:27:47,58
2018-09-30 06:28:02,58
2018-09-30 06:28:07,59
2018-09-30 06:28:12,58
2018-09-30 06:28:17,57
2018-09-30 06:28:22,59
2018-09-30 06:28:27,58
2018-09-30 06:28:32,59
2018-09-30 06:28:37,60
2018-09-30 06:28:42,59
2018-09-30 06:28:47,60
2018-09-30 06:28:52,59
2018-09-30 06:28:59,58
2018-09-30 06:29:09,57
2018-09-30 06:29:14,56
2018-09-30 06:29:19,57
2018-09-30 06:29:24,58
2018-09-30 06:29:29,59
2018-09-30 06:29:34,58
2018-09-30 06:29:44,61
2018-09-30 06:29:49,60
2018-09-30 06:29:54,61
2018-09-30 06:30:09,61
2018-09-30 06:30:14,58
2018-09-30 06:30:24,57
2018-09-30 06:30:34,58
2018-09-30 06:30:39,57
2018-09-30 06:30:44,58
2018-09-30 06:30:49,59
2018-09-30 06:31:04,58
2018-09-30 06:31:09,59
2018-09-30 06:31:14,60
2018-09-30 06:31:19,62
2018-09-30 06:31:24,60
2018-09-30 06:31:29,58
2018-09-30 06:31:44,56
2018-09-30 06:31:49,55
2018-09-30 06:31:54,57
2018-09-30 06:31:59,58
2018-09-30 06:32:05,58
2018-09-30 06:32:10,58
2018-09-30 06:32:15,60
2018-09-30 06:32:20,62
2018-09-30 06:32:25,60
2018-09-30 06:32:30,59
2018-09-30 06:32:40,60
2018-09-30 06:32:45,61
2018-09-30 06:32:50,62
